date,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,NVDA,V,XOM
2015-02-12,0.012651781573970844,0.005411289527123664,0.0014384222048804407,-0.019326458461174756,0.020558449445013727,-0.004720226772664593,0.016753161340278266,0.07159965387544065,0.01849708145342399,0.019536116438709117
2015-02-13,0.0049029030922027594,0.012355161199459674,0.01915484512322263,0.011987218261851229,0.0016789294015950862,-0.004268217293575516,0.01810140802377025,0.0004485835975691632,-0.004724971579461501,0.01082659739450298
2015-02-17,0.005901933286965866,-0.01676137056164162,0.0029366981932343883,0.008231196711327549,0.00720590441985447,-0.004286770140428664,0.00045938111864884945,0.003137897815563395,0.004599138292077143,-0.0034276448177972263
2015-02-18,0.00696209399108727,-0.005486974164552572,-0.00679313844856777,-0.004779332490676191,-0.012146040039429318,-0.001913146752039685,-0.0011472611821941037,-0.01161748112017802,-0.0064607309316173644,-0.021923666992831214
2015-02-19,-0.002097471272640261,0.015078868098447495,-0.017688520565098398,0.0074031523893867135,-0.002357935345057127,0.009106224083563763,-0.0006893928953243256,0.002712054594164348,-7.45484398242402e-05,-0.01725078139872316
2015-02-20,0.008174459705008852,0.012295503549077491,0.013685349210423858,0.002599858482953854,0.009623201528414782,-0.0033249228673906117,0.00827575982542994,0.0072140406176033345,0.014492758062353284,0.005366224227233651
2015-02-23,0.027026779977611604,-0.009174820930662464,-0.011250748746196138,-0.0007975804730838698,-0.007524923378609105,-0.002859101436469391,0.00661216507991691,-0.008057597858660892,3.7076589424867024e-05,-0.010119630716669437
2015-02-24,-0.006240323361448308,-0.004077413046397083,0.012097410990161928,0.005190269970865691,0.024768131775227964,0.006690193159184066,-0.0013587174449777306,0.010645697515252905,-0.001978270663439252,0.004606300779807615
2015-02-25,-0.02557331019266218,0.01790849120006932,0.007692317759564471,0.005064747551067894,0.0052613283727045435,-0.001898743947761683,-0.002268283547262162,-0.007619994110310224,0.0019821919756739526,0.0020129292308217472
2015-02-26,0.01265624577486868,-0.0014790774682414964,-0.01585411367606948,0.01571009256568634,0.007196872215343708,0.009750649655035026,0.0015910538932426554,0.002710277292360397,0.002710234431896996,-0.010602761781185466
2015-02-27,-0.015028198178271501,-0.012058230442414719,-0.010740656939140392,-0.0028210743126763083,-0.004871801338037107,0.019783187170082428,-0.004766084803356274,-0.006306329603812388,-0.008913143849084704,-0.0012406168145855379
2015-03-02,0.004904226849922422,0.014467673309541018,0.0012067272817566366,0.006926109423305293,0.007996050358431761,-0.0023097646140446404,0.0006842604654677675,0.02447825665572756,0.025727310018232696,-0.005646874592700524
2015-03-03,0.0020914591254797,-0.0027226923140075687,-0.0019276128911444035,-0.008525400212548662,0.0032376011781483083,-0.005786593027864773,-0.013673720005160206,-0.018583819348523378,-0.010744603855006196,-0.004771125251839092
2015-03-04,-0.006339063298926861,-0.004914047560482082,-0.013399567203117857,-0.00674222132640423,0.0025822185857709012,-0.010477571363386784,-0.005083207068680151,0.01127139577071623,-0.0056301750508208626,-0.005021430375229952
2015-03-05,-0.01657037263285277,0.013351839346541716,-0.0026915614057574366,0.0085587667722824,-0.0020925767434186726,-0.0023526713465253923,0.0011610122868714878,0.019171033272699534,0.001388248801790004,-0.005047262906773042
2015-03-06,0.0015030329712506507,-0.019957250762314804,-0.017789294268427902,-0.023507807345946374,-0.017903021970391397,-0.020754889911357544,-0.017396848105565632,-0.013560807787903473,-0.01747377121205984,-0.012797037357776375
2015-03-09,0.004265527403955582,-0.004025359322132216,0.009367701937841089,0.005493983712214323,0.010017899176250733,-0.003131357309532512,0.011566988069437567,0.00266077923400454,0.007722775513261837,-0.005488344989675431
2015-03-10,-0.020685976105476955,-0.02390635046947598,-0.011136765733541498,-0.011225859361511437,-0.02504072685985992,-0.016912253138846256,-0.019136205773664483,0.01724878573263333,-0.02291661428114866,-0.010568329544967114
2015-03-11,-0.018231712639439346,-0.008497717902359425,-0.0026279953309159554,-0.012156948054654504,0.004669639063312969,-0.014499616588067532,-0.0011898880812188928,-0.0052172268328478655,-0.0016966943334449924,-0.0028486035716079883
2015-03-12,0.018079428509156115,0.021480981698574597,0.006148104358141282,0.015357814509291634,0.018758581939995134,0.02011540897746822,-0.022867784174763872,-0.009178247133575512,0.018243486294938105,0.002380496564021506
2015-03-13,-0.006910699560226385,-0.009779850663734324,-0.011971708704719752,-0.006210410987407933,-0.006028851633627541,-0.01626785338012382,0.008776312815097498,0.0013232927689468266,-0.016877968174001667,-0.0041559757011608855
2015-03-16,0.011004428131408561,0.007474781080550219,0.009340150733141206,0.018647249855713754,0.013934248134205074,0.009521264342571278,0.004349764365340514,0.011894004825494076,0.01505481109674811,0.010612010682883088
2015-03-17,0.016726481331138077,-0.0038301257588269078,-0.019007538321761386,-0.011577468168155525,-0.003880344806841296,0.005460014092458998,0.003368593146733767,0.01218964480247653,-0.016801818849421557,-0.008022951920164112
2015-03-18,0.011256076931807746,0.00865773780829282,0.0367113409077191,0.015717406482943508,0.0022722895886044814,0.0022219090539523645,0.019184601053132244,-0.016343574595777066,0.011985078438046415,0.023668022111631437
2015-03-19,-0.007550101599003378,-0.005064739217841674,-0.015246493811386763,0.0022670699097677716,-0.008906619478545763,-0.014285598449970793,-0.0049410272935431765,0.015303621129529432,-0.0016062698289425192,-0.019286744420453306
2015-03-20,-0.012548961617778409,0.014065954686622861,0.013734258566008295,0.006981857364088517,0.008986660241701694,0.015742319994548115,0.01395128167323123,0.010766454045175955,0.008980491356534559,0.0015403185230775662
2015-03-23,0.01040524037888968,-0.00893015522852103,-0.0012313998351983768,0.005663885925811796,-0.009878629475034928,-0.0007384143836669521,-0.0004668736282665842,-0.03238190631581439,-0.0048953018613580035,0.010527688765192611
2015-03-24,-0.004087960365024346,-0.002719233981241631,-0.007522542024224643,-0.00990462237810985,-0.011121775876189677,-0.003692559940762008,0.0009339755748969392,-0.013650165330085895,0.0002979769088169437,-0.010651917304354663
2015-03-25,-0.02612673176880831,-0.008366963084348256,-0.007703917047884867,-0.01588845865545041,-0.014058872875901907,-0.0004941572453061038,-0.03356703846178599,-0.06071425217835591,-0.02041731488048326,0.00402261348592492
2015-03-26,0.006970354493267772,-0.009731508909358144,0.00025058294682644977,-0.00199318545635474,-0.0011742209619549637,-0.002472140121553168,-0.006029947676644554,-0.003326773718699272,-0.002130058332072582,-0.006363573143872592
2015-03-27,-0.00796830188356179,0.008738237108327551,-0.0026289829623629135,0.001997166178936416,0.00016759873196536823,-0.0066913600080764635,-0.005823361597976362,0.019551355955444327,-0.0007619281242775555,-0.008776064582886267
2015-03-30,0.02531437395904934,0.010875428556369249,0.021337851427952748,0.01205870499752093,0.02367763779608878,0.010728026967112614,-0.0002444825644470905,0.004209988299672451,0.00183068839429823,0.024527150344884063
2015-03-31,-0.015351943897607745,-0.006647282408785982,-0.01646817211419338,-0.009354951192954153,-0.0062336000484274345,0.000987933573706412,-0.00732387486869035,-0.025151495977030813,-0.0038073989287136234,-0.007356864989994993
2015-04-01,-0.0014467079156968987,-0.004944856555692212,-0.00487262864798621,-0.014413224908171762,-0.0038219291507821662,0.003206014605639629,0.001475121899924492,0.0038221435807956894,-0.003516302942150329,-0.006353235677675206
2015-04-02,0.00861149825350993,0.005374533903473866,0.007533518809401674,0.004941616248540948,0.009508039731045415,0.0,-0.010559033792626904,0.0023799795746000107,0.001687278740281517,-0.0018944039245863964
2015-04-06,0.01619886391248615,0.012867699427462354,0.015578526963331507,-0.004817232442392627,-0.0008259632782009474,0.012044679577337236,0.031272861450517775,0.02896453088707096,-0.0013781008215328905,0.009845886005820814
2015-04-07,-0.010522042572865264,-0.006975299267686141,-0.011658097088547703,0.00947933749796559,0.006283874028166769,-0.0038857179857170188,-0.00048171090335591416,0.008768177490275919,0.009202377204925893,0.007283174640900336
2015-04-08,-0.003253657514170838,0.018135119400701116,-0.0012415250561251812,0.0005996066282885071,0.0032865215216579813,-0.002926293087329279,-0.0026483275213831092,0.007318733072323891,0.010638710988282174,-0.019708371471658714
2015-04-09,0.007643261642185317,0.006138540562031336,0.002983501535838151,0.011681501187856602,0.0068799292392072164,0.003912913393114392,0.0014482705376677174,0.0231615028905241,-0.0009027188160414257,0.007018612302266414
2015-04-10,0.004266265501523758,-0.0023205063798260595,0.023798197653955855,0.00720430968159258,0.0037417223452345105,-0.004141314964812515,0.005786422265163349,0.010208285578499732,-0.001505167068271973,0.010749925612855815
2015-04-13,-0.001966754811368543,-0.0007578551960234492,-0.005568875059000611,-0.014795735091755247,0.005996620701651745,-0.004403268271942928,0.0009587486158140202,-0.00922653133869833,-0.011003754829588264,-0.002570986663970598
2015-04-14,-0.004335630666695511,0.007192214809078612,0.010469546409003883,-0.00029825581562836767,0.015627878622234803,-0.004668622436783676,-0.0026341666311163747,-0.008426002091137419,-0.0012193036030795357,0.01511556239266798
2015-04-15,0.0038001788095716194,-0.00431046608425123,0.026023985299074903,0.0007960320862163694,0.018559430203516802,-0.00271544639064647,0.014645570896674398,0.012074865315915506,0.002289323266960741,0.01673792918203354
2015-04-16,-0.0048112320448217005,0.006754436369916572,-0.0014206691902020063,-0.008051575990161153,-0.006229799656360724,0.004950799074075363,-0.0023661924094250386,-0.00618639467743709,-0.00045693179398809125,-0.003973291204577123
2015-04-17,-0.011254623734982538,-0.027147454491968093,-0.012568063686969388,-0.00210451981940174,-0.015201173486070307,-0.007388954888579602,-0.012808293921220848,-0.012894216896024435,-0.017212708711681235,-0.009118892591500338
2015-04-20,0.022845707091456502,0.03714454326424965,0.015850039632731683,0.006326770606518872,0.006365213116185986,0.008933015203778538,0.030994233899670487,-0.00495468663195453,0.0030999161815368215,0.0035659719569822723
2015-04-21,-0.005407715373862643,0.004287433338775237,-0.00803799970252328,0.0008982157704020555,-0.014705866961501557,0.002951351542067382,-0.006291903642329233,-0.0013583732858182263,0.009734209418973405,-0.004126319174282411
2015-04-22,0.013474208279669941,-0.0035278001987215646,0.011320741714665683,0.0012961438611389653,0.010110799702573114,0.012996668530609323,0.008208390571782909,0.011332594780233407,0.04070391638691029,0.006675832068941956
2015-04-23,0.008163522270954182,0.0004874552925402398,-0.0009428111326668098,0.00029840599490116304,-0.0022243903291357947,-0.008714737539379236,0.008141354256808953,-0.004033938366781231,-0.004263885700739323,0.0009144668274922996
2015-04-24,0.004704266399310653,0.1413112565602248,-0.002240892669284622,0.006171567581048976,-0.0031845530368742603,-0.0014651599512576219,0.10452242261864875,-0.008550918737650903,-0.0035442422616596136,-0.006511053913391018
2015-04-27,0.018191562697729813,-0.014693312812301018,0.008628828038428793,-0.004946536104504351,-0.0041533075223046945,-0.0014678334366107215,0.003342581324639937,0.007716843296635467,-0.005631300316493393,0.0004597392726917171
2015-04-28,-0.015755425196730233,-0.02109173792187191,0.010195946183595428,0.0015910112646149166,0.00673723344000976,-0.001468876764202376,0.023526440098933454,0.0049547980984703255,-0.004917918303592783,0.00907955732252086
2015-04-29,-0.014705916169169053,0.00013977123367614475,0.01508091168163661,-0.0034748664437099785,0.013384293768471611,-0.006867883524392715,-0.002034169296917465,-0.007619994110310224,0.008536585140034969,0.0007969555657263427
2015-04-30,-0.027130243345216076,-0.017677035330704638,-0.007085828525274285,-0.011853517232481847,-0.00534604217482193,0.001728827857488957,-0.008560689386960196,0.002710277292360397,-0.01915614126052234,-0.005689585840810363
2015-05-01,0.03036352015681998,0.0025842226123322654,0.0056401880238650115,0.009374674769270008,0.005532845763624561,0.00862915486227922,0.00041094505642624846,0.024774436358415697,-0.004239475718668673,0.01693911351506472
2015-05-04,-0.0019386711002969959,0.0004020646112508075,-0.0008013688320021028,0.00219769252616131,0.017450085583579078,0.0012221712502613613,-0.008631060688712888,-0.006153435833310739,-0.0028889187161302843,0.0029264846135583777
2015-05-05,-0.022532773956310148,-0.004373141299976346,-0.0034364743929091723,-0.00847027193917027,-0.004944204725586321,-0.005126970976372935,-0.013267221574103871,-0.025652537033253098,0.0057942004327049546,-0.005611301414706116
2015-05-06,-0.006279935381442336,-0.004962122471174668,-0.00011483718162053069,-0.003316681480366346,-0.0074537499641270655,-0.002208624835315365,-0.027731062401533557,0.003177497280570929,-0.004396406222361593,-0.004739815498114308
2015-05-07,0.006185270188894254,0.018563585797238602,-0.006437351816372394,0.004940933284152793,0.009073783784644851,0.0009836302545525033,0.009075403073771415,0.017646725545443775,0.013857464714483791,-0.006690341682487055
2015-05-08,0.018841026042502707,0.015952955402946722,0.010181659860781345,0.01816175815725729,0.015349012668255835,0.006879434867443024,0.022483641580498315,-0.07381025655188378,0.04340651616773372,0.015867830932451144
2015-05-11,-0.01018662618852284,-0.0019368589267426684,0.016721997055898052,-0.004336318651624538,-0.0006109826839002519,-0.0009755578254928565,-0.007957872402620136,-0.009601529829695088,-0.00647827233731435,-0.016768874938319467
2015-05-12,-0.003562644839797957,-0.004227761531053864,-0.006871793466320497,-0.005542866159334303,-0.001374715228113943,-0.006106835096035934,-0.00042224464917028914,0.009694612945074566,-0.0047806354587223154,0.0027656067466532708
2015-05-13,0.0011125056548242362,-0.00962834448674832,0.003176072755839643,0.0007959132275423553,0.002447934364044224,0.008847527749820783,0.005913545970788858,0.005760977296684011,0.0011664307925729478,-0.0052858426075385045
2015-05-14,0.023331097869458084,0.012673656212196072,0.0033921774502951862,0.012730554111773706,0.008089112416958866,0.010961962976903772,0.022884702292126358,0.016228957557278267,0.019664789403425864,0.004736529331021533
2015-05-15,-0.0013956227472994298,-0.014527670894737499,-0.0034934072906604996,0.004615189408165632,-0.0025739859072113624,0.000482279641317529,-0.008620794467129045,0.00047003798427636134,-0.0061427021001063675,0.004369071980798722
2015-05-18,0.011027216325735667,-0.0017840426372131013,-0.0015830748997386346,0.01094821090840914,0.008196617423074981,-0.004817055109567758,-0.006004060737898387,-0.0014084058699725954,0.006180668103042963,-0.005724088965145646
2015-05-19,-0.0009215314494505078,-0.008301120322916189,-0.011893129764095622,0.005221720307923672,0.008883339782534083,-0.00024186635322931416,-0.002515836691029061,-0.006235020471803687,0.0022862634591271913,0.0016120808113759821
2015-05-20,-7.696910380050603e-05,0.005098293739187465,0.007909512181601963,-0.0034630637217855087,-0.007909549659945836,0.000968023415528263,0.0,0.0,-0.005416346450084708,0.0016093468883626727
2015-05-21,0.010226053722133477,0.01833144395456987,0.015921563673610972,-0.004180862076385683,0.002557107574281403,-0.002901909028035554,-0.003362537449102976,-0.007129103074168142,-0.005875765585842574,0.0009182584479254796
2015-05-22,0.008752835239616452,-0.009267143800650524,-0.007835964333821943,-0.010447204905417284,-0.0027006153977779945,-0.00048491845190656857,-0.010965770529349439,-0.001436152751942199,0.003603942559437412,-0.007912079239177583
2015-05-26,-0.02203144911845134,-0.005051086238223035,-0.008913503432887437,-0.00522909832506524,-0.011132816105437704,-0.0053385093454113575,-0.00661010495027603,-0.006232042935892301,-0.015512664884481997,-0.013522454509879878
2015-05-27,0.018670235529951285,0.013984473491185367,0.0009109337246622218,0.00307466044427529,0.011258151030548058,0.0031711427187910424,0.021893435037246167,0.05354564869866252,0.013859836905526723,-0.0028122969273298715
2015-05-28,-0.001969010277980021,-0.01124187137514443,-0.021724567280665075,0.0001976195677086956,-0.004062007601931095,0.00048654119653335215,-0.003360975268363542,0.013735925390755188,0.001007537049691365,0.0
2015-05-29,-0.011382714391243054,0.006235760391197553,-0.008021810997707268,-0.009985025102168699,-0.006344244603431304,-0.004375244982036008,-0.012434517073470985,-0.00045091110075712315,-0.012650617658971242,0.0010574432142174128
2015-06-01,0.001995872661226139,0.003937253149593589,0.002460935080537352,-0.0009985842194567551,0.004560271074438571,-0.00048811492433920023,0.00789659785472474,0.011296450575802641,0.0062608202473022345,-0.0008217213779261323
2015-06-02,-0.004443160719265871,0.00016244244026974997,0.00748312420843722,-0.0005998315585108438,-0.0009080987989302791,0.0012212754938236703,-0.006564013063754759,-0.01966033770761688,-0.0010130765332947433,0.00011750564343815384
2015-06-03,0.0012309046120242417,0.012993373070833591,0.0006962381386685923,0.0011002313762651372,0.010300164001203704,-0.002927590391214263,-0.001492062953154849,-0.010938586717037513,-0.001303354122721423,-0.0022314197796191593
2015-06-04,-0.005840511566500117,-0.013307709211359264,-0.008813535803796735,-0.008592299395358216,-0.0055470232524765795,-0.006850948661401346,-0.010458725422590298,0.01797194546735348,-0.010732634002341146,-0.00859323268394041
2015-06-05,-0.005489054445741215,-0.008890835879903691,0.006785617374988284,-0.006449776013651598,0.016432999681989413,-0.012072243026341356,-0.00474539858503753,0.007695659717498637,0.002346019405927935,0.0007121479754141902
2015-06-08,-0.006606753799255238,-0.008080600144492966,0.0011622086367280016,-0.006389977704922667,-0.007861224148271728,0.0014964173752345378,-0.008885825097876499,-0.022911219728968812,-0.010092084896629161,0.006763071437301038
2015-06-09,-0.0029733682851990073,0.00467536880062136,0.006732174788632195,0.0025520693221829927,0.004335333151670007,0.0009963431208439566,-0.001749767647538425,0.005057567070039237,0.003989057279684571,-0.0031822652887442127
2015-06-10,0.01145819352882027,0.012433000950446749,0.020177466514499365,0.006822005553349664,0.01607608502641611,0.0032336603745144465,0.021029751371404393,-0.017840639455969365,0.024724126846947136,0.007448847066644504
2015-06-11,-0.002250327753026027,0.0051071621147611435,-0.0035033362719376626,0.0036408995945726996,0.003809221762642645,0.002499868930921023,-0.0036474508097302794,0.010713062249339211,0.00014369505451483633,-0.00140803278365631
2015-06-12,-0.011042852925553848,-0.007044374874504933,-0.0036290791801046884,-0.008968382011286136,-0.003940479155607579,-0.0034910495186071255,-0.01012047301925001,-0.027189477404929607,-0.004451661772953974,-0.012574809750444116
2015-06-15,-0.001965488517700842,-0.014537588192468642,-0.008195878441631055,-0.008744211224405718,-0.003809629811375337,-0.00925988235288644,-0.010659222716881245,-0.0018949146162442476,-0.01096179116211149,-0.003571018301973594
2015-06-16,0.005357335632770077,0.008473603388360784,-0.006197675854389018,0.008924162056841656,0.005589075079064809,0.012377085558462175,0.007696331217295516,0.012339978164772392,0.006416600098325453,0.011466764338684321
2015-06-17,-0.0023509593022554842,0.0012871901942481667,0.007622624745243778,0.0037616354944196573,-0.003364027897288957,0.004740530232032025,0.003054228314694152,0.01172037030707096,-0.0037674314124191977,0.0005906504646462363
2015-06-18,0.0045562476489025006,0.02706811420855093,0.002176910147516642,0.016509890768304114,0.009392401959117835,0.009436525026834008,0.016315244856214717,0.01668245993262496,0.010909150968117398,0.008851452178188612
2015-06-19,-0.010009609556492216,-0.010173162897968435,0.0009154429686899501,-0.004982180112866774,-0.010177086170161331,-0.006150425285292194,-0.013270860829617037,-0.0031907626069701545,-0.011654675799055436,-0.0031585280398839233
2015-06-22,0.00797777967452884,0.0031500284137579992,0.008569016900268123,0.0023031732986984466,0.012925613184370688,0.0019809361506852863,0.002820084376003118,-0.004115058091956447,0.005822984203039505,-0.00046929685749586003
2015-06-23,-0.004544845701835776,0.022232858191701288,0.0020397010291017814,-0.0030969831938153503,0.011455856453422175,-0.0024709468651337163,-0.006921650598401108,-0.02571158668027851,0.0047763797742361724,-0.0011740775569852868
2015-06-24,0.00850177856158485,-0.011547330678381318,-0.003166109127392347,-0.0045102011135935705,-0.010465861421098066,-0.004705245065668939,-0.00588104665801914,-0.009896497572190355,-0.00806676242129456,-0.004584740602695536
2015-06-25,-0.004761413884346588,-0.0016786433370519216,-0.01644524394534319,-0.002114055173872642,-0.005360642439100394,-0.00422979953515068,0.00021863111327258267,0.007615382892898204,-0.003485094130760258,-0.008856966495057295
2015-06-26,-0.005882208306336345,-0.004544352553277231,0.001153114097932173,0.005246031543743701,0.004369920334725164,-0.0004994719394276759,-0.008543166862341578,-0.02031190042754427,0.0018943913258377965,-0.0008337946876955105
2015-06-29,-0.017515095635739275,-0.018808520575811172,-0.017507514056807394,-0.019670550286030375,-0.02538075976282894,-0.015000472512262775,-0.019663879529505213,-0.029893378837190898,-0.029527373051959738,-0.01240161230786041
2015-06-30,0.007227368061759609,0.009840420953164841,-0.005627299339337921,-0.002252695538514704,0.008333368058857094,-0.0043144758862119215,-0.004958328716709537,-0.0004975890588925225,0.0064450504599811165,0.004588220774499829
2015-07-01,0.009327758625398141,0.007602064395435759,-0.010257604479824378,0.010363497995647064,0.011140878528274945,0.006882175121099676,0.006794621191324346,0.014420486206908167,0.01042419743549905,-0.009975640572828848
2015-07-02,-0.0012635735306074647,0.0007316467345479527,0.005122630159998698,-0.00030506266352137157,-0.008080029094138741,-0.0002526876795737598,-0.0011245122567455912,0.0009807347354329199,0.0057476711081343446,0.009347646383568664
2015-07-06,-0.0034800172788185257,-0.0038153073323394793,-0.014576846236862728,-0.002437803258312332,-0.00281377223855106,-0.0017729579910124027,-0.00022573367930545096,-0.01224298125788248,-0.0017578370158261025,-0.007336641610453776
2015-07-07,-0.0024601999657365425,0.0015595081486619033,0.01010213778188973,0.007332014070004167,-0.007871779079619667,0.02105550383053245,-0.002027077610008199,-0.018839661864998525,-0.005138393273705466,0.004119952665217141
2015-07-08,-0.024823268614172278,-0.016074364583272382,-0.020478674055344315,-0.011625507033319105,-0.02050903627800682,-0.009689652793597126,-0.0013542631821409357,-0.007074134877358751,-0.015345763046266114,-0.01086091558975566
2015-07-09,-0.020396358323312214,0.0109145436816116,-0.007049979841877718,0.006443570101070106,0.010392889297905272,0.00150549633362429,0.006328798664504864,-0.012213864278404984,0.004795053465385557,-0.004513394086988809
2015-07-10,0.026734214461640482,0.020995017858972842,0.005630887529084916,0.011484049890120085,0.014218724212436973,0.01177370880605011,0.0020217543591811715,0.017516701645967636,0.020432867017658785,0.007597613326381536
2015-07-13,0.019305776149421305,0.027192113362501047,0.01813828896295422,0.007434625862967836,0.015510481458857583,0.006684517986753846,0.020847292614471824,0.006582237182409578,0.01607720986022043,0.0024324793360110952
2015-07-14,-0.0003976718049262251,0.021950523902293684,0.009803394464822368,-0.004886381990976352,0.013952649425494013,0.012543044450893381,0.0017567767810078294,0.000503162701581017,0.008342764431948035,0.008371906609030866
2015-07-15,0.0096327906591962,-0.00940781692992454,-0.003552027139338443,0.006414016494655561,0.002172503138011317,-0.0009714273592399403,0.003068676885890076,-0.007038815684292099,-0.0011413834120979072,-0.004211052593286135
