date,EEM,EFA,IWM,QQQ,SPY,TLT,VNQ,XLE,XLK,XLV
2017-05-25,33.962223052978516,50.63459777832031,123.07710266113281,132.8518829345703,210.21153259277344,96.78706359863281,59.13525390625,22.847862243652344,25.768510818481445,65.63456726074219
2017-05-26,34.084720611572266,50.48935317993164,123.04131317138672,133.0874481201172,210.16806030273438,96.95196533203125,58.7090950012207,22.88565444946289,25.754806518554688,65.51370239257812
2017-05-30,33.905067443847656,50.43585205078125,122.0751724243164,133.20054626464844,209.9854278564453,97.430908203125,58.33976745605469,22.579870223999023,25.86444664001465,65.41874694824219
2017-05-31,33.64374923706055,50.49700164794922,121.94991302490234,133.1534423828125,209.9333038330078,97.67428588867188,58.37528610229492,22.483667373657227,25.82332992553711,65.67774200439453
2017-06-01,33.9295654296875,50.82569122314453,124.3027114868164,133.67176818847656,211.60272216796875,97.68453216552734,58.680702209472656,22.624540328979492,25.887287139892578,66.40290069580078
2017-06-02,34.10104751586914,51.38372802734375,125.10783386230469,135.19851684570312,212.3070068359375,98.84119415283203,59.2844123840332,22.363418579101562,26.12482261657715,66.83451843261719
2017-06-05,34.060218811035156,51.100887298583984,124.32950592041016,135.17019653320312,212.15049743652344,98.22744750976562,59.02872085571289,22.404644012451172,26.14766502380371,66.6446304321289
2017-06-06,34.07655334472656,50.95564651489258,124.2132568359375,134.63304138183594,211.47225952148438,98.76248168945312,58.74461364746094,22.669200897216797,26.097421646118164,66.48058319091797
2017-06-07,34.03572082519531,50.97093200683594,124.32950592041016,135.16079711914062,211.8635711669922,98.29039764404297,59.15656661987305,22.34967613220215,26.179645538330078,66.661865234375
2017-06-08,34.2398681640625,50.87919235229492,126.02926635742188,135.3021697998047,211.96791076660156,98.03071594238281,59.01449966430664,22.28439712524414,26.239032745361328,66.47196197509766
2017-06-09,33.97855758666992,50.6880989074707,126.68232727050781,131.9188690185547,211.64620971679688,97.88121795654297,59.42644500732422,22.820369720458984,25.590364456176758,66.92084503173828
2017-06-12,33.79890823364258,50.49700164794922,126.4765625,131.2121124267578,211.60272216796875,97.84980010986328,59.95915222167969,22.981857299804688,25.43960952758789,66.83451843261719
2017-06-13,33.962223052978516,50.8868522644043,127.12065887451172,132.27700805664062,212.63742065429688,97.86549377441406,60.094093322753906,23.153642654418945,25.62233543395996,66.97265625
2017-06-14,33.95405578613281,50.848628997802734,126.36917877197266,131.7021026611328,212.36790466308594,99.37625122070312,60.179325103759766,22.734477996826172,25.49899673461914,67.29205322265625
2017-06-15,33.60292434692383,50.321189880371094,125.72506713867188,131.11782836914062,211.95921325683594,99.2188491821289,60.484710693359375,22.562692642211914,25.38479995727539,67.2230224609375
2017-06-16,33.66008377075195,50.749263763427734,125.4120101928711,130.54896545410156,212.00546264648438,99.41557312011719,60.32846450805664,22.935962677001953,25.34030532836914,67.33394622802734
2017-06-19,33.99489974975586,50.95564651489258,126.34231567382812,132.7318572998047,213.77052307128906,99.27393341064453,60.3355598449707,22.79067039489746,25.71640396118164,68.03597259521484
2017-06-20,33.61914825439453,50.54550552368164,125.06310272216797,131.6923828125,212.32876586914062,100.16304016113281,60.193511962890625,22.500072479248047,25.510011672973633,68.26131439208984
2017-06-21,33.69298553466797,50.483367919921875,124.7499771118164,132.99647521972656,212.27639770507812,100.36760711669922,60.07275390625,22.1368408203125,25.652189254760742,69.12800598144531
2017-06-22,33.865272521972656,50.47560501098633,125.2241439819336,132.9586944580078,212.18028259277344,100.58790588378906,60.129600524902344,22.12299919128418,25.661365509033203,69.84735107421875
2017-06-23,34.04574966430664,50.59988021850586,126.0560302734375,133.46896362304688,212.43365478515625,100.54071807861328,60.33826446533203,22.27175521850586,25.821889877319336,69.74335479736328
2017-06-26,34.37390899658203,50.685325622558594,126.20817565917969,132.84527587890625,212.5734405517578,100.91838836669922,60.76847839355469,22.22332000732422,25.684289932250977,69.67401123046875
