date,EEM,EFA,IWM,QQQ,SPY,TLT,VNQ,XLE,XLK,XLV
2015-01-05,-0.01779746791538339,-0.02360521154360573,-0.013369132342303303,-0.014668474840830892,-0.018059424899894982,0.01570857459903996,0.005472999688642233,-0.04136772610943018,-0.015265206295439926,-0.0050996557194732395
2015-01-06,-0.004201502998839035,-0.011327140831044913,-0.01730043052631236,-0.013408328348179288,-0.009418868416771309,0.018017694718248656,0.00991885546887139,-0.01469042814894761,-0.012057561197067801,-0.0033687661563513993
2015-01-07,0.02162448582228582,0.01111491611235893,0.012314707388717538,0.012891055724703282,0.01246103369372209,-0.0019756265399898387,0.015331430652958833,0.002129495770141876,0.00846871184908271,0.0235128034789851
2015-01-08,0.017036276801406514,0.013529572238417664,0.016962511700939098,0.01913978035786945,0.01774474144606808,-0.013242913889028096,0.0037747902168661085,0.022449478857960337,0.021980863107809112,0.01708526657778986
2015-01-09,-0.0032991834244335827,-0.0048391324475359765,-0.009603682559750748,-0.006582961111680663,-0.008013147308848834,0.010952854967948955,0.00047019579785834154,-0.007924921361987414,-0.0031419992011314513,-0.008893729686737517
2015-01-12,-0.008148740601525928,-0.002347340138454279,-0.0033169383912889927,-0.010426836929037453,-0.007833444064146211,0.005721980849216823,0.007635373905028109,-0.028810690790668003,-0.011636229120240094,0.0004274755900244287
2015-01-13,0.008729238982157383,0.005042128332439111,0.0007680178506810353,-0.00029536968044918677,-0.0028127196587161007,0.0,-0.0015153794283042643,-0.007955866691049418,-0.0007357532577875192,-0.004413321859052188
2015-01-14,-0.005599616275741792,-0.002843042582526656,-0.004007865596850513,-0.005516311835385146,-0.006037125690569023,0.007586005498175563,0.008639643765948835,0.00312643574938809,-0.005645568507233412,-0.0015728582303874417
2015-01-15,0.0023038500714804844,0.006372837881990279,-0.016866414017501996,-0.01297529073739756,-0.009160777560527356,0.015735367296086045,0.002314917667131766,-0.012737494666566263,-0.012836301924227245,-0.010742129210276952
2015-01-16,0.008426872105150363,0.012997803470607971,0.016284859457129874,0.011741382920182675,0.013114211329377179,-0.012749035769744732,0.008661795641310865,0.032528193078860124,0.009752655938730648,0.018821449846207372
2015-01-20,-0.0015194617067396665,0.0034544875776856276,-0.004198696784321498,0.007934512024839524,0.002132514642128047,0.013289380486122493,-0.007900458028727964,0.0011961000270208633,0.008419931146650406,0.0
2015-01-21,0.022064270870950198,0.007868801334118158,-0.0031840058114361858,0.005117139007401628,0.005048033617666814,-0.011558848331526317,-0.0006924256741352997,0.020313402621227716,0.0017189719477999077,0.0019895923520794057
2015-01-22,0.01910669394694664,0.003741113952868025,0.020373122974638225,0.018504209407081085,0.014870785227225403,-0.0035983551037841455,0.01778536912390094,0.00468469696617313,0.01642557519941401,0.011913007907311535
2015-01-23,-0.0075478737665283235,-0.005671843938199195,-0.0006767747500842081,0.002210888214264628,-0.005482416938824564,0.013918433608183678,-0.002837168848434213,-0.007123512312235958,-0.00024148401838219868,-0.005745961485957185
2015-01-26,0.0004906264293627061,0.013689935772402517,0.00965098176043755,-0.0011509276920657063,0.0023415181130801432,-0.003042806589754532,0.008420546027477771,0.01434947247245777,-0.00410118558171535,0.005215345489826051
